 0.5112	 -8.9809
 0.5149	 -8.9801
 0.5186	 -8.9790
 0.5224	 -8.9776
 0.5261	 -8.9759
 0.5298	 -8.9738
 0.5335	 -8.9714
 0.5373	 -8.9688
 0.5410	 -8.9658
 0.5447	 -8.9625
 0.5484	 -8.9588
 0.5522	 -8.9549
 0.5559	 -8.9507
 0.5596	 -8.9461
 0.5634	 -8.9413
 0.5671	 -8.9361
 0.5708	 -8.9306
 0.5745	 -8.9249
 0.5783	 -8.9188
 0.5820	 -8.9124
 0.5857	 -8.9057
 0.5894	 -8.8988
 0.5932	 -8.8915
 0.5969	 -8.8840
 0.6006	 -8.8761
 0.6043	 -8.8680
 0.6081	 -8.8596
 0.6118	 -8.8509
 0.6155	 -8.8419
 0.6193	 -8.8327
 0.6230	 -8.8232
 0.6267	 -8.8134
 0.6304	 -8.8033
 0.6342	 -8.7930
 0.6379	 -8.7824
 0.6416	 -8.7716
 0.6453	 -8.7605
 0.6491	 -8.7492
 0.6528	 -8.7377
 0.6565	 -8.7259
 0.6602	 -8.7138
 0.6640	 -8.7016
 0.6677	 -8.6891
 0.6714	 -8.6765
 0.6752	 -8.6636
 0.6789	 -8.6505
 0.6826	 -8.6372
 0.6863	 -8.6238
 0.6901	 -8.6101
 0.6938	 -8.5963
 0.6975	 -8.5824
 0.7012	 -8.5683
 0.7050	 -8.5540
 0.7087	 -8.5396
 0.7124	 -8.5251
 0.7161	 -8.5105
 0.7199	 -8.4958
 0.7236	 -8.4810
 0.7273	 -8.4661
 0.7311	 -8.4511
 0.7348	 -8.4361
 0.7385	 -8.4211
 0.7422	 -8.4060
 0.7460	 -8.3910
 0.7497	 -8.3759
 0.7534	 -8.3609
 0.7571	 -8.3459
 0.7609	 -8.3309
 0.7646	 -8.3161
 0.7683	 -8.3013
 0.7720	 -8.2867
 0.7758	 -8.2722
 0.7795	 -8.2578
 0.7832	 -8.2437
 0.7870	 -8.2297
 0.7907	 -8.2160
 0.7944	 -8.2025
 0.7981	 -8.1893
 0.8019	 -8.1765
 0.8056	 -8.1639
 0.8093	 -8.1517
 0.8130	 -8.1399
 0.8168	 -8.1286
 0.8205	 -8.1176
 0.8242	 -8.1072
 0.8279	 -8.0972
 0.8317	 -8.0879
 0.8354	 -8.0790
 0.8391	 -8.0708
 0.8429	 -8.0632
 0.8466	 -8.0563
 0.8503	 -8.0501
 0.8540	 -8.0446
 0.8578	 -8.0399
 0.8615	 -8.0360
 0.8652	 -8.0329
 0.8689	 -8.0306
 0.8727	 -8.0293
 0.8774	 -8.0288
 0.8821	 -8.0307
 0.8868	 -8.0365
 0.8915	 -8.0464
 0.8962	 -8.0605
 0.9009	 -8.0788
 0.9057	 -8.1015
 0.9104	 -8.1286
 0.9151	 -8.1599
 0.9198	 -8.1955
 0.9245	 -8.2353
 0.9292	 -8.2791
 0.9339	 -8.3267
 0.9387	 -8.3781
 0.9434	 -8.4329
 0.9481	 -8.4911
 0.9528	 -8.5523
 0.9575	 -8.6163
 0.9622	 -8.6829
 0.9669	 -8.7520
 0.9716	 -8.8232
 0.9764	 -8.8963
 0.9811	 -8.9712
 0.9858	 -9.0476
 0.9905	 -9.1252
 0.9952	 -9.2041
 0.9999	 -9.2839
 1.0046	 -9.3644
 1.0094	 -9.4456
 1.0141	 -9.5273
 1.0188	 -9.6093
 1.0235	 -9.6914
 1.0282	 -9.7737
 1.0329	 -9.8559
 1.0376	 -9.9380
 1.0424	-10.0199
 1.0471	-10.1014
 1.0518	-10.1825
 1.0565	-10.2631
 1.0612	-10.3431
 1.0659	-10.4225
 1.0706	-10.5012
 1.0753	-10.5791
 1.0801	-10.6562
 1.0848	-10.7325
 1.0895	-10.8078
 1.0942	-10.8823
 1.0989	-10.9557
 1.1036	-11.0281
 1.1083	-11.0995
 1.1131	-11.1698
 1.1178	-11.2390
 1.1225	-11.3071
